PlanId,StepId,StepInfo,ActionType,ActionName,Input,Output,Expected,Critical
PJ_P2_Engine_HealRestore,4,Verify Restore,xUI,xGetText,btn_restore_locator,,,y
PJ_P2_Engine_HealAi,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Engine_HealAi,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P2_Engine_HealAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Engine_HealAi,4,Verify Heal AI,xUI,xGetText,btn_heal_ai_locator,,,y
PJ_P2_Engine_LoopPanel,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Engine_LoopPanel,2,Open Loop,xUI,xClick,nav_loop_btn,,,y
PJ_P2_Engine_LoopPanel,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Engine_LoopPanel,4,Verify loop,xUI,xGetText,loop_heading_locator,,Loop — BRAHL cycle (FoXYiZ),y
PJ_P2_Engine_BrahlList,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Engine_BrahlList,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P2_Engine_BrahlList,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Engine_BrahlList,4,Verify Report list,xUI,xGetText,brahl_report_list_locator,,,y
PJ_P2_Engine_BrahlChat,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Engine_BrahlChat,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P2_Engine_BrahlChat,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Engine_BrahlChat,4,Verify BRAHL chat,xUI,xGetText,brahl_chat_input_locator,,,y
PJ_P2_Engine_BrahlGoNoGo,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Engine_BrahlGoNoGo,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P2_Engine_BrahlGoNoGo,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Engine_BrahlGoNoGo,4,Verify Go/No-Go,xUI,xGetText,gonogo_section_locator,,Launch readiness — Go / No-Go,y
PJ_P2_Engine_LinkReport,1,Journey shell ready,xReuse,PReuse_J_P2_Shell_Client,,,,y
PJ_P2_Engine_LinkReport,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P2_Engine_LinkReport,3,Wait,xTime,xTimeWait,2,,,y
PJ_P2_Engine_LinkReport,4,Verify Link report,xUI,xGetText,btn_link_report_locator,,,y
PJ_P5_Engine_Run,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_Run,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P5_Engine_Run,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_Run,4,Verify Run scope,xUI,xGetText,run_scope_locator,,run_scope_locator,y
PJ_P5_Engine_RunRefresh,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_RunRefresh,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P5_Engine_RunRefresh,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_RunRefresh,4,Verify Refresh runs,xUI,xGetText,btn_refresh_locator,,,y
PJ_P5_Engine_RunBtn,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_RunBtn,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P5_Engine_RunBtn,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_RunBtn,4,Verify Run button,xUI,xGetText,btn_run_locator,,,y
PJ_P5_Engine_AnalyzeScope,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_AnalyzeScope,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P5_Engine_AnalyzeScope,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_AnalyzeScope,4,Verify Analyze scope,xUI,xGetText,analyze_scope_locator,,analyze_scope_locator,y
PJ_P5_Engine_AnalyzeAi,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_AnalyzeAi,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P5_Engine_AnalyzeAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_AnalyzeAi,4,Verify Analyze AI,xUI,xGetText,btn_analyze_ai_locator,,,y
PJ_P5_Engine_HealShrink,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_HealShrink,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P5_Engine_HealShrink,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_HealShrink,4,Verify Shrink,xUI,xGetText,btn_shrink_locator,,Shrink to failures (Loop 2 prep),y
PJ_P5_Engine_HealRestore,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_HealRestore,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P5_Engine_HealRestore,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_HealRestore,4,Verify Restore,xUI,xGetText,btn_restore_locator,,,y
PJ_P5_Engine_HealAi,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_HealAi,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P5_Engine_HealAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_HealAi,4,Verify Heal AI,xUI,xGetText,btn_heal_ai_locator,,,y
PJ_P5_Engine_LoopPanel,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_LoopPanel,2,Open Loop,xUI,xClick,nav_loop_btn,,,y
PJ_P5_Engine_LoopPanel,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_LoopPanel,4,Verify loop,xUI,xGetText,loop_heading_locator,,Loop — BRAHL cycle (FoXYiZ),y
PJ_P5_Engine_BrahlList,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_BrahlList,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P5_Engine_BrahlList,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_BrahlList,4,Verify Report list,xUI,xGetText,brahl_report_list_locator,,,y
PJ_P5_Engine_BrahlChat,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_BrahlChat,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P5_Engine_BrahlChat,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_BrahlChat,4,Verify BRAHL chat,xUI,xGetText,brahl_chat_input_locator,,,y
PJ_P5_Engine_BrahlGoNoGo,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_BrahlGoNoGo,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P5_Engine_BrahlGoNoGo,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_BrahlGoNoGo,4,Verify Go/No-Go,xUI,xGetText,gonogo_section_locator,,Launch readiness — Go / No-Go,y
PJ_P5_Engine_LinkReport,1,Journey shell ready,xReuse,PReuse_J_P5_Shell_Client,,,,y
PJ_P5_Engine_LinkReport,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P5_Engine_LinkReport,3,Wait,xTime,xTimeWait,2,,,y
PJ_P5_Engine_LinkReport,4,Verify Link report,xUI,xGetText,btn_link_report_locator,,,y
PJ_P6_Engine_Run,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_Run,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P6_Engine_Run,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_Run,4,Verify Run scope,xUI,xGetText,run_scope_locator,,run_scope_locator,y
PJ_P6_Engine_RunRefresh,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_RunRefresh,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P6_Engine_RunRefresh,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_RunRefresh,4,Verify Refresh runs,xUI,xGetText,btn_refresh_locator,,,y
PJ_P6_Engine_RunBtn,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_RunBtn,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P6_Engine_RunBtn,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_RunBtn,4,Verify Run button,xUI,xGetText,btn_run_locator,,,y
PJ_P6_Engine_AnalyzeScope,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_AnalyzeScope,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P6_Engine_AnalyzeScope,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_AnalyzeScope,4,Verify Analyze scope,xUI,xGetText,analyze_scope_locator,,analyze_scope_locator,y
PJ_P6_Engine_AnalyzeAi,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_AnalyzeAi,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P6_Engine_AnalyzeAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_AnalyzeAi,4,Verify Analyze AI,xUI,xGetText,btn_analyze_ai_locator,,,y
PJ_P6_Engine_HealShrink,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_HealShrink,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P6_Engine_HealShrink,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_HealShrink,4,Verify Shrink,xUI,xGetText,btn_shrink_locator,,Shrink to failures (Loop 2 prep),y
PJ_P6_Engine_HealRestore,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_HealRestore,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P6_Engine_HealRestore,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_HealRestore,4,Verify Restore,xUI,xGetText,btn_restore_locator,,,y
PJ_P6_Engine_HealAi,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_HealAi,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P6_Engine_HealAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_HealAi,4,Verify Heal AI,xUI,xGetText,btn_heal_ai_locator,,,y
PJ_P6_Engine_LoopPanel,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_LoopPanel,2,Open Loop,xUI,xClick,nav_loop_btn,,,y
PJ_P6_Engine_LoopPanel,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_LoopPanel,4,Verify loop,xUI,xGetText,loop_heading_locator,,Loop — BRAHL cycle (FoXYiZ),y
PJ_P6_Engine_BrahlList,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_BrahlList,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P6_Engine_BrahlList,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_BrahlList,4,Verify Report list,xUI,xGetText,brahl_report_list_locator,,,y
PJ_P6_Engine_BrahlChat,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_BrahlChat,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P6_Engine_BrahlChat,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_BrahlChat,4,Verify BRAHL chat,xUI,xGetText,brahl_chat_input_locator,,,y
PJ_P6_Engine_BrahlGoNoGo,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_BrahlGoNoGo,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P6_Engine_BrahlGoNoGo,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_BrahlGoNoGo,4,Verify Go/No-Go,xUI,xGetText,gonogo_section_locator,,Launch readiness — Go / No-Go,y
PJ_P6_Engine_LinkReport,1,Journey shell ready,xReuse,PReuse_J_P6_Shell_Client,,,,y
PJ_P6_Engine_LinkReport,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P6_Engine_LinkReport,3,Wait,xTime,xTimeWait,2,,,y
PJ_P6_Engine_LinkReport,4,Verify Link report,xUI,xGetText,btn_link_report_locator,,,y
PJ_P7_Engine_Run,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_Run,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P7_Engine_Run,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_Run,4,Verify Run scope,xUI,xGetText,run_scope_locator,,run_scope_locator,y
PJ_P7_Engine_RunRefresh,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_RunRefresh,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P7_Engine_RunRefresh,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_RunRefresh,4,Verify Refresh runs,xUI,xGetText,btn_refresh_locator,,,y
PJ_P7_Engine_RunBtn,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_RunBtn,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P7_Engine_RunBtn,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_RunBtn,4,Verify Run button,xUI,xGetText,btn_run_locator,,,y
PJ_P7_Engine_AnalyzeScope,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_AnalyzeScope,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P7_Engine_AnalyzeScope,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_AnalyzeScope,4,Verify Analyze scope,xUI,xGetText,analyze_scope_locator,,analyze_scope_locator,y
PJ_P7_Engine_AnalyzeAi,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_AnalyzeAi,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P7_Engine_AnalyzeAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_AnalyzeAi,4,Verify Analyze AI,xUI,xGetText,btn_analyze_ai_locator,,,y
PJ_P7_Engine_HealShrink,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_HealShrink,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P7_Engine_HealShrink,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_HealShrink,4,Verify Shrink,xUI,xGetText,btn_shrink_locator,,Shrink to failures (Loop 2 prep),y
PJ_P7_Engine_HealRestore,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_HealRestore,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P7_Engine_HealRestore,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_HealRestore,4,Verify Restore,xUI,xGetText,btn_restore_locator,,,y
PJ_P7_Engine_HealAi,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_HealAi,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P7_Engine_HealAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_HealAi,4,Verify Heal AI,xUI,xGetText,btn_heal_ai_locator,,,y
PJ_P7_Engine_LoopPanel,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_LoopPanel,2,Open Loop,xUI,xClick,nav_loop_btn,,,y
PJ_P7_Engine_LoopPanel,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_LoopPanel,4,Verify loop,xUI,xGetText,loop_heading_locator,,Loop — BRAHL cycle (FoXYiZ),y
PJ_P7_Engine_BrahlList,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_BrahlList,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P7_Engine_BrahlList,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_BrahlList,4,Verify Report list,xUI,xGetText,brahl_report_list_locator,,,y
PJ_P7_Engine_BrahlChat,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_BrahlChat,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P7_Engine_BrahlChat,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_BrahlChat,4,Verify BRAHL chat,xUI,xGetText,brahl_chat_input_locator,,,y
PJ_P7_Engine_BrahlGoNoGo,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_BrahlGoNoGo,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P7_Engine_BrahlGoNoGo,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_BrahlGoNoGo,4,Verify Go/No-Go,xUI,xGetText,gonogo_section_locator,,Launch readiness — Go / No-Go,y
PJ_P7_Engine_LinkReport,1,Journey shell ready,xReuse,PReuse_J_P7_Shell_Client,,,,y
PJ_P7_Engine_LinkReport,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P7_Engine_LinkReport,3,Wait,xTime,xTimeWait,2,,,y
PJ_P7_Engine_LinkReport,4,Verify Link report,xUI,xGetText,btn_link_report_locator,,,y
PJ_P9_Engine_Run,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_Run,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P9_Engine_Run,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_Run,4,Verify Run scope,xUI,xGetText,run_scope_locator,,run_scope_locator,y
PJ_P9_Engine_RunRefresh,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_RunRefresh,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P9_Engine_RunRefresh,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_RunRefresh,4,Verify Refresh runs,xUI,xGetText,btn_refresh_locator,,,y
PJ_P9_Engine_RunBtn,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_RunBtn,2,Open run,xUI,xClick,nav_run_btn,,,y
PJ_P9_Engine_RunBtn,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_RunBtn,4,Verify Run button,xUI,xGetText,btn_run_locator,,,y
PJ_P9_Engine_AnalyzeScope,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_AnalyzeScope,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P9_Engine_AnalyzeScope,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_AnalyzeScope,4,Verify Analyze scope,xUI,xGetText,analyze_scope_locator,,analyze_scope_locator,y
PJ_P9_Engine_AnalyzeAi,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_AnalyzeAi,2,Open analyze,xUI,xClick,nav_analyze_btn,,,y
PJ_P9_Engine_AnalyzeAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_AnalyzeAi,4,Verify Analyze AI,xUI,xGetText,btn_analyze_ai_locator,,,y
PJ_P9_Engine_HealShrink,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_HealShrink,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P9_Engine_HealShrink,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_HealShrink,4,Verify Shrink,xUI,xGetText,btn_shrink_locator,,Shrink to failures (Loop 2 prep),y
PJ_P9_Engine_HealRestore,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_HealRestore,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P9_Engine_HealRestore,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_HealRestore,4,Verify Restore,xUI,xGetText,btn_restore_locator,,,y
PJ_P9_Engine_HealAi,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_HealAi,2,Open Heal,xUI,xClick,nav_heal_btn,,,y
PJ_P9_Engine_HealAi,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_HealAi,4,Verify Heal AI,xUI,xGetText,btn_heal_ai_locator,,,y
PJ_P9_Engine_LoopPanel,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_LoopPanel,2,Open Loop,xUI,xClick,nav_loop_btn,,,y
PJ_P9_Engine_LoopPanel,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_LoopPanel,4,Verify loop,xUI,xGetText,loop_heading_locator,,Loop — BRAHL cycle (FoXYiZ),y
PJ_P9_Engine_BrahlList,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_BrahlList,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P9_Engine_BrahlList,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_BrahlList,4,Verify Report list,xUI,xGetText,brahl_report_list_locator,,,y
PJ_P9_Engine_BrahlChat,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_BrahlChat,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P9_Engine_BrahlChat,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_BrahlChat,4,Verify BRAHL chat,xUI,xGetText,brahl_chat_input_locator,,,y
PJ_P9_Engine_BrahlGoNoGo,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_BrahlGoNoGo,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P9_Engine_BrahlGoNoGo,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_BrahlGoNoGo,4,Verify Go/No-Go,xUI,xGetText,gonogo_section_locator,,Launch readiness — Go / No-Go,y
PJ_P9_Engine_LinkReport,1,Journey shell ready,xReuse,PReuse_J_P9_Shell_Client,,,,y
PJ_P9_Engine_LinkReport,2,Open BRAHL,xUI,xClick,nav_brahl_btn,,,y
PJ_P9_Engine_LinkReport,3,Wait,xTime,xTimeWait,2,,,y
PJ_P9_Engine_LinkReport,4,Verify Link report,xUI,xGetText,btn_link_report_locator,,,y
PJ_P1_A77_Panel_cli,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_A77_Panel_cli,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Panel_cli,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Panel_cli,4,Verify A77 heading,xUI,xGetText,atomic77_heading_locator,,Atomic 77,y
PJ_P1_A77_Panel_cli,5,Verify chat input,xUI,xGetText,atomic77_chat_input_locator,,,y
PJ_P1_A77_Faq_idea_cli,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_A77_Faq_idea_cli,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_idea_cli,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_idea_cli,4,Verify FAQ chip idea,xUI,xGetText,atomic77_faq_idea_locator,,,y
PJ_P1_A77_Faq_brahl_cli,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_A77_Faq_brahl_cli,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_brahl_cli,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_brahl_cli,4,Verify FAQ chip brahl,xUI,xGetText,atomic77_faq_brahl_locator,,,y
PJ_P1_A77_Faq_launch_cli,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_A77_Faq_launch_cli,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_launch_cli,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_launch_cli,4,Verify FAQ chip launch,xUI,xGetText,atomic77_faq_launch_locator,,,y
PJ_P1_A77_Faq_cost_cli,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_A77_Faq_cost_cli,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_cost_cli,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_cost_cli,4,Verify FAQ chip cost,xUI,xGetText,atomic77_faq_cost_locator,,,y
PJ_P1_A77_Faq_hunter_cli,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Client,,,,y
PJ_P1_A77_Faq_hunter_cli,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_hunter_cli,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_hunter_cli,4,Verify FAQ chip hunter,xUI,xGetText,atomic77_faq_hunter_locator,,,y
PJ_P1_A77_Panel_net,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_A77_Panel_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Panel_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Panel_net,4,Verify A77 heading,xUI,xGetText,atomic77_heading_locator,,Atomic 77,y
PJ_P1_A77_Panel_net,5,Verify chat input,xUI,xGetText,atomic77_chat_input_locator,,,y
PJ_P1_A77_Faq_idea_net,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_A77_Faq_idea_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_idea_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_idea_net,4,Verify FAQ chip idea,xUI,xGetText,atomic77_faq_idea_locator,,,y
PJ_P1_A77_Faq_brahl_net,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_A77_Faq_brahl_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_brahl_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_brahl_net,4,Verify FAQ chip brahl,xUI,xGetText,atomic77_faq_brahl_locator,,,y
PJ_P1_A77_Faq_launch_net,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_A77_Faq_launch_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
PJ_P1_A77_Faq_launch_net,3,Wait,xTime,xTimeWait,2,,,y
PJ_P1_A77_Faq_launch_net,4,Verify FAQ chip launch,xUI,xGetText,atomic77_faq_launch_locator,,,y
PJ_P1_A77_Faq_cost_net,1,Journey shell ready,xReuse,PReuse_J_P1_Shell_Networker,,,,y
PJ_P1_A77_Faq_cost_net,2,Open A77,xUI,xClick,nav_atomic77_btn,,,y
